date,open,high,low,close,volume
2024-02-29,126.96,129.11,125.58,127.36,75535699
2024-03-01,126.5,129.23,124.05,127.51,56506461
2024-03-04,133.52,135.54,131.29,131.91,60849291
2024-03-05,131.01,133.23,129.61,132.74,86454398
2024-03-06,127.95,128.33,127.03,127.79,112212167
2024-03-07,127.84,129.24,126.9,127.13,28816134
2024-03-08,123.33,126.24,122.88,124.79,20535261
2024-03-11,123.82,124.47,122.28,122.9,76155516
2024-03-12,124.42,124.46,123.78,123.78,48954880
2024-03-13,126.73,128.39,124.74,126.41,116224479
2024-03-14,124.85,125.59,122.98,125.55,44130679
2024-03-15,124.5,125.3,124.15,124.99,35968795
2024-03-18,124.52,124.68,123.76,123.91,61979531
2024-03-19,125.94,128.51,124.82,128.0,30921123
2024-03-20,128.36,130.18,127.27,129.84,35453497
2024-03-21,134.75,136.04,132.43,132.94,81299277
2024-03-22,133.51,135.49,132.1,134.03,83963416
2024-03-25,132.09,135.12,131.68,131.77,101811875
2024-03-26,133.68,135.46,131.42,133.94,71909704
2024-03-27,132.19,132.26,128.99,131.25,30967832
2024-03-28,130.59,131.86,128.93,130.34,59515989
2024-03-29,133.38,134.46,130.59,131.09,118599035
2024-04-01,129.5,130.06,129.25,129.5,112617072
2024-04-02,128.72,131.57,128.44,130.3,89176011
2024-04-03,131.09,132.22,130.47,130.87,44063845
2024-04-04,134.66,135.39,133.08,133.44,83473683
2024-04-05,133.77,133.86,130.69,132.25,73479763
2024-04-08,133.34,133.53,132.6,133.02,108081661
2024-04-09,133.49,134.8,132.92,133.02,40627581
2024-04-10,135.13,136.04,132.92,133.13,48676253
2024-04-11,134.6,134.8,134.04,134.6,27440042
2024-04-12,134.92,135.38,133.51,134.38,24388008
2024-04-15,133.96,135.42,132.33,132.58,28412488
2024-04-16,135.01,136.5,134.46,135.27,51992489
2024-04-17,135.64,135.72,132.41,133.14,37693356
2024-04-18,132.21,133.42,131.82,131.92,49486077
2024-04-19,134.47,134.52,130.93,133.22,54923579
2024-04-22,126.39,129.0,126.11,128.43,26200601
2024-04-23,128.69,130.15,126.36,126.71,78478159
2024-04-24,128.63,129.9,124.76,126.24,41183970
2024-04-25,126.97,128.17,126.05,126.69,21370629
2024-04-26,127.55,127.96,126.31,127.52,118483835
2024-04-29,123.45,125.09,122.94,125.03,28277292
2024-04-30,130.25,130.27,127.43,127.69,47086057
2024-05-01,128.12,128.71,127.78,128.7,47251959
2024-05-02,130.06,132.87,129.41,130.95,88407329
2024-05-03,125.69,128.06,125.34,127.48,69801643
2024-05-06,124.24,126.37,122.7,125.06,103262189
2024-05-07,126.47,127.29,126.27,126.48,96305621
2024-05-08,126.47,130.4,126.31,127.96,111623898
2024-05-09,134.3,134.78,132.44,133.46,54876927
2024-05-10,136.89,139.2,136.32,137.62,118347090
2024-05-13,137.11,137.52,137.08,137.35,87301285
2024-05-14,137.58,139.81,136.06,138.82,32081917
2024-05-15,139.54,141.17,139.48,140.64,81431950
2024-05-16,143.64,144.53,142.35,143.2,55252054
2024-05-17,142.0,145.14,141.31,143.32,117601545
2024-05-20,150.74,150.78,150.06,150.53,53220590
2024-05-21,152.91,152.96,149.88,152.31,25605642
2024-05-22,149.17,150.71,147.98,149.48,47637488
2024-05-23,152.15,153.34,149.84,149.9,54699252
2024-05-24,147.77,148.17,145.49,147.1,103951756
2024-05-27,147.61,148.71,147.47,147.56,98567859
2024-05-28,145.66,150.04,144.64,146.92,40208474
2024-05-29,147.34,147.95,147.16,147.23,85799552
2024-05-30,151.64,152.74,150.47,151.35,54319390
2024-05-31,151.2,152.53,149.75,150.97,36403030
2024-06-03,148.77,152.34,148.71,148.86,21345513
2024-06-04,147.22,148.57,146.24,148.24,34342219
2024-06-05,153.21,153.65,150.41,152.34,24337442
2024-06-06,152.18,153.72,151.88,152.67,89202760
2024-06-07,148.43,150.28,147.39,149.43,23809290
2024-06-10,145.22,146.46,143.86,146.16,97574238
2024-06-11,145.17,145.37,144.22,144.69,64736049
2024-06-12,145.67,146.68,143.79,144.59,48665895
2024-06-13,139.28,142.65,138.89,142.57,94773233
2024-06-14,140.08,141.06,136.91,139.58,101292167
2024-06-17,142.58,144.03,141.95,143.63,70687622
2024-06-18,143.59,144.72,142.48,142.91,57604402
2024-06-19,145.42,146.89,143.35,144.57,42913371
2024-06-20,147.23,148.76,145.49,146.56,101476275
2024-06-21,147.4,149.08,144.96,145.43,68681490
2024-06-24,144.21,146.78,143.45,143.94,105836394
2024-06-25,148.84,148.92,148.03,148.62,76777798
2024-06-26,149.56,150.01,148.23,148.56,26923122
2024-06-27,147.24,147.65,146.23,146.46,61824119
2024-06-28,142.07,144.46,141.47,143.11,85589575
2024-07-01,144.79,145.7,144.17,145.44,91260226
2024-07-02,140.59,143.2,139.76,142.34,117115872
2024-07-03,141.16,142.08,141.07,141.92,118915616
2024-07-04,135.51,137.02,134.02,136.84,102238407
2024-07-05,135.69,139.04,134.15,134.47,113725846
2024-07-08,138.34,140.99,135.31,137.22,65756093
2024-07-09,138.78,141.36,138.57,140.98,66872112
2024-07-10,136.56,138.22,135.52,137.42,43764063
2024-07-11,135.08,135.26,133.04,133.57,53521862
2024-07-12,128.17,129.42,127.21,127.71,87410484
2024-07-15,125.85,125.93,122.02,124.62,87486363
2024-07-16,123.88,126.31,123.59,124.94,108789172
2024-07-17,123.82,125.06,121.7,123.81,118142625
2024-07-18,127.37,128.43,127.16,127.71,50803042
2024-07-19,128.0,131.98,127.5,130.34,104751542
2024-07-22,129.57,131.09,128.78,128.85,61054613
2024-07-23,133.55,135.0,130.8,131.53,30374167
2024-07-24,129.87,131.3,129.29,129.77,83919772
2024-07-25,131.05,131.88,130.14,130.97,42200052
2024-07-26,136.34,137.19,133.39,135.24,24108700
2024-07-29,132.35,134.76,131.82,131.98,108092125
2024-07-30,132.18,133.94,132.05,132.33,45217663
2024-07-31,133.31,134.21,132.78,133.17,80578851
2024-08-01,135.29,135.79,132.42,133.95,109524549
2024-08-02,131.96,132.66,131.28,132.21,96617762
2024-08-05,131.99,133.12,131.55,131.59,38096568
2024-08-06,135.47,136.16,132.69,134.87,91059134
2024-08-07,140.22,140.7,139.09,140.19,59014639
2024-08-08,141.27,143.09,140.54,141.98,63676153
2024-08-09,140.28,141.03,139.41,140.58,76986135
2024-08-12,144.41,146.81,143.38,144.39,72753251
2024-08-13,143.21,144.58,142.9,143.84,41148569
2024-08-14,150.15,151.49,149.75,150.55,70249834
2024-08-15,153.23,154.82,151.69,153.35,98506405
2024-08-16,152.2,152.61,149.6,149.96,71393062
2024-08-19,145.34,146.37,142.93,144.25,50889173
2024-08-20,146.88,147.49,144.11,144.36,108282920
2024-08-21,144.36,144.38,142.41,143.93,74451083
2024-08-22,144.02,144.55,143.09,143.26,89096883
2024-08-23,138.11,140.48,137.07,138.46,116748319
2024-08-26,141.92,142.21,141.14,141.49,36213980
2024-08-27,140.1,141.26,139.81,140.51,40559130
2024-08-28,140.45,141.73,137.71,138.17,41140206
2024-08-29,134.36,138.56,133.46,135.48,40165396
2024-08-30,139.65,140.26,138.1,139.36,28130226
2024-09-02,142.19,143.58,137.01,139.63,91657906
2024-09-03,139.55,140.3,136.72,140.04,22487133
2024-09-04,140.94,141.01,139.83,140.86,113051943
2024-09-05,150.75,151.35,148.08,149.0,69352182
2024-09-06,146.27,148.65,145.92,147.1,103065447
2024-09-09,142.8,144.89,139.62,143.81,80150023
2024-09-10,142.76,147.23,141.67,144.68,81666162
2024-09-11,149.18,150.99,147.7,148.28,54229304
2024-09-12,146.19,147.68,144.17,144.63,102686515
2024-09-13,144.62,145.93,143.88,143.98,89305953
2024-09-16,141.92,144.05,140.31,140.65,37121958
2024-09-17,139.7,140.55,135.22,137.56,98305723
2024-09-18,135.37,136.82,134.22,136.21,58608147
2024-09-19,142.09,143.72,141.8,143.22,86948957
2024-09-20,142.88,144.76,141.41,144.53,70098043
2024-09-23,144.32,145.2,143.12,143.33,106412964
2024-09-24,146.22,147.11,145.32,145.56,32702776
2024-09-25,145.88,149.45,145.29,146.06,65564013
2024-09-26,143.83,145.64,143.73,144.39,30883792
2024-09-27,149.69,150.79,149.13,149.77,27756011
2024-09-30,152.26,153.89,148.65,148.77,25486240
2024-10-01,147.09,147.84,146.36,146.91,42028880
2024-10-02,145.82,146.85,145.15,146.78,58865144
2024-10-03,146.1,147.84,144.63,147.14,79544566
2024-10-04,145.5,146.46,144.37,144.89,45133754
2024-10-07,147.44,150.16,146.15,146.27,67743487
2024-10-08,152.3,153.33,149.84,150.78,77558591
2024-10-09,151.93,152.32,148.42,149.21,110963146
2024-10-10,149.3,152.0,147.21,150.28,90971087
2024-10-11,152.64,153.29,152.08,152.67,91533108
2024-10-14,155.01,156.0,153.48,153.85,95035355
2024-10-15,157.95,158.46,156.43,157.19,48903256
2024-10-16,157.55,158.71,154.82,157.26,93779111
2024-10-17,156.84,158.57,156.21,158.11,64684155
2024-10-18,157.5,159.67,156.97,157.85,96110763
2024-10-21,162.42,164.13,162.33,162.73,39969037
2024-10-22,168.33,169.51,167.17,168.01,117886514
2024-10-23,171.28,171.89,168.52,170.52,52552448
2024-10-24,169.99,173.08,167.52,171.21,72487870
2024-10-25,173.63,174.26,172.54,173.62,37405475
2024-10-28,173.64,175.04,173.13,174.38,101944311
2024-10-29,176.04,176.14,174.71,175.53,108222927
2024-10-30,177.39,178.87,177.15,177.58,59415825
2024-10-31,179.78,182.28,178.13,179.78,113393545
2024-11-01,186.68,189.44,184.12,184.38,116935448
2024-11-04,187.69,189.04,187.68,187.94,29028004
2024-11-05,189.28,190.36,187.89,188.99,32665941
2024-11-06,186.96,187.03,185.35,186.54,26757701
2024-11-07,178.29,180.56,176.84,180.13,108745782
2024-11-08,180.45,181.06,178.87,178.96,98918461
2024-11-11,184.05,184.47,179.27,180.52,114599620
2024-11-12,176.09,178.67,174.02,177.98,30838446
2024-11-13,183.67,184.9,183.24,184.08,78624450
2024-11-14,181.04,182.67,180.35,181.57,90153597
2024-11-15,182.87,182.94,180.85,181.45,57980953
2024-11-18,184.42,186.12,183.53,184.49,93990428
2024-11-19,189.23,192.1,187.04,190.43,54605987
2024-11-20,181.72,184.38,181.3,182.71,77291982
2024-11-21,183.75,184.42,182.38,184.4,69091829
2024-11-22,184.47,186.35,181.72,183.91,41773439
2024-11-25,180.43,181.02,177.32,178.45,24111819
2024-11-26,175.99,176.64,175.16,175.83,40940594
2024-11-27,174.67,175.55,172.2,174.55,50009137
2024-11-28,172.65,173.68,172.13,173.46,96469785
2024-11-29,176.48,176.69,172.37,173.1,112057774
2024-12-02,172.84,176.26,171.25,173.83,63496436
2024-12-03,180.02,182.04,179.85,180.3,90255401
2024-12-04,176.56,176.66,176.17,176.25,35023142
2024-12-05,178.88,178.94,176.68,177.75,81217145
2024-12-06,177.71,180.19,176.3,176.34,113462413
2024-12-09,177.06,177.76,176.5,177.49,21588023
2024-12-10,177.33,179.09,175.7,178.58,54723088
2024-12-11,176.71,178.05,176.26,177.9,114687536
2024-12-12,180.46,180.9,178.84,179.64,110252265
2024-12-13,185.54,186.22,183.85,185.66,60364077
2024-12-16,188.33,188.95,186.65,188.78,41609971
2024-12-17,195.06,196.61,193.31,194.03,98298492
2024-12-18,191.76,192.36,191.16,191.79,76609676
2024-12-19,194.77,195.19,193.66,195.07,30059280
2024-12-20,202.1,202.53,201.42,201.6,72006215
2024-12-23,201.26,206.0,200.11,200.87,36082064
2024-12-24,201.71,202.21,201.07,201.13,108127229
2024-12-25,194.99,195.73,192.8,192.94,65603405
2024-12-26,193.44,196.42,191.45,194.1,92452850
2024-12-27,193.57,195.92,190.11,191.88,37529948
2024-12-30,193.21,193.97,190.39,191.03,94523134
2024-12-31,190.32,193.27,188.16,190.07,88430610
2025-01-01,194.3,196.98,193.53,195.77,26544004
2025-01-02,194.92,195.95,194.51,194.76,47479401
2025-01-03,194.79,195.7,192.0,193.5,118427729
2025-01-06,196.43,197.11,195.07,195.6,75048626
2025-01-07,192.8,196.71,190.76,194.25,69804583
2025-01-08,196.3,196.61,195.37,196.0,94808038
2025-01-09,192.39,194.4,190.64,191.23,107094359
2025-01-10,187.83,189.54,185.95,187.24,118394916
2025-01-13,182.74,185.72,182.51,183.85,97055223
2025-01-14,184.01,184.7,178.4,182.84,97313271
2025-01-15,182.78,183.15,181.19,182.57,55557721
2025-01-16,180.56,185.52,178.25,182.68,21374700
2025-01-17,181.37,184.15,180.35,180.55,46227981
2025-01-20,181.46,183.92,180.07,181.74,79304243
2025-01-21,181.44,184.0,179.96,182.97,55384680
2025-01-22,178.51,180.26,177.24,180.03,61376502
2025-01-23,187.57,187.69,185.35,185.41,46178790
2025-01-24,179.88,181.33,178.12,180.75,57415496
2025-01-27,179.58,183.07,178.56,181.09,88049566
2025-01-28,179.59,182.07,178.23,179.19,46942894
2025-01-29,182.34,184.81,181.7,182.85,108415301
2025-01-30,182.08,183.91,179.54,180.82,50422491
2025-01-31,189.47,191.5,184.33,184.55,40945992
2025-02-03,187.48,188.72,185.11,187.34,101785902
2025-02-04,183.59,183.79,183.35,183.74,64523790
2025-02-05,177.6,178.58,176.86,177.08,48663509
2025-02-06,179.66,182.09,176.82,180.01,66185466
2025-02-07,179.75,181.02,177.47,178.24,61014942
2025-02-10,181.27,181.34,179.7,180.97,44047972
2025-02-11,176.98,177.63,174.76,176.72,109106149
2025-02-12,178.53,181.19,177.7,178.0,27967554
2025-02-13,178.32,178.99,176.91,178.31,115055281
2025-02-14,176.8,176.99,175.89,176.34,28728791
2025-02-17,174.23,176.29,173.67,175.12,119429210
2025-02-18,169.37,171.91,169.1,171.07,54420901
2025-02-19,167.47,168.61,165.19,165.98,50917945
2025-02-20,163.24,163.62,160.93,163.0,54629241
2025-02-21,160.03,163.25,159.53,163.03,100520483
2025-02-24,167.77,168.43,166.06,166.12,110890150
2025-02-25,167.09,168.29,166.64,166.98,118239948
2025-02-26,161.67,163.17,161.37,162.21,54964962
2025-02-27,167.88,168.72,165.61,165.8,110512786
2025-02-28,166.79,169.1,165.01,166.29,34011177
2025-03-03,169.71,171.31,167.19,168.88,94814534
2025-03-04,166.69,169.09,166.38,167.06,82362756
2025-03-05,169.11,169.62,167.28,168.47,47629428
2025-03-06,167.41,168.07,166.61,167.75,97508611
2025-03-07,164.72,166.83,163.63,164.81,30802816
2025-03-10,164.71,166.76,164.22,166.11,118529488
2025-03-11,163.03,165.57,161.36,165.15,77092604
2025-03-12,166.36,166.49,163.42,165.86,91236744
2025-03-13,163.52,167.22,162.81,166.37,52544376
2025-03-14,174.02,174.61,170.9,172.64,73076391
2025-03-17,172.25,173.97,170.15,171.63,71390606
2025-03-18,173.36,173.8,169.28,169.9,118807764
2025-03-19,169.12,169.28,165.96,167.1,116466816
2025-03-20,161.35,162.19,158.99,160.43,96585049
2025-03-21,164.12,167.43,163.0,166.26,84967619
2025-03-24,166.38,167.71,164.1,166.82,62715694
2025-03-25,168.69,169.34,167.0,167.2,35910354
2025-03-26,174.37,174.89,171.63,172.28,34279041
2025-03-27,166.61,169.95,166.44,168.81,84770647
2025-03-28,166.95,169.21,164.83,168.52,39411110
2025-03-31,173.78,173.94,169.67,171.86,99411441
2025-04-01,177.06,179.22,176.55,176.85,85760903
2025-04-02,175.23,176.48,173.87,174.98,39121868
2025-04-03,176.62,176.63,176.16,176.38,92000956
2025-04-04,180.12,181.56,177.67,180.11,92712178
2025-04-07,180.2,182.76,179.53,180.57,68705576
2025-04-08,180.54,181.21,179.41,180.6,97765090
2025-04-09,180.95,183.75,179.23,182.75,93369250
2025-04-10,179.61,180.96,179.0,180.8,65935053
2025-04-11,187.93,188.21,185.54,186.27,84418018
2025-04-14,185.2,185.21,182.02,184.68,30702884
2025-04-15,183.78,186.22,183.5,185.05,97050930
2025-04-16,184.7,186.78,184.19,185.82,93845173
2025-04-17,189.33,189.34,186.74,187.16,89085956
2025-04-18,190.15,190.41,188.29,189.32,53310985
2025-04-21,182.07,183.05,181.37,181.79,53548862
2025-04-22,184.45,190.5,183.09,186.13,70464558
2025-04-23,191.93,195.13,191.26,191.78,38202255
2025-04-24,183.98,186.92,182.16,184.92,53811735
2025-04-25,182.85,182.9,182.47,182.47,104704044
2025-04-28,185.16,185.26,184.45,184.51,78190267
2025-04-29,183.38,186.22,180.86,182.26,96594236
2025-04-30,192.4,192.8,189.35,190.69,112654752
2025-05-01,189.25,191.56,185.64,190.79,48152964
2025-05-02,201.14,201.15,198.87,200.05,31008930
2025-05-05,208.94,209.41,208.86,208.87,67110136
2025-05-06,206.6,210.56,206.43,207.48,87271279
2025-05-07,208.85,213.62,207.08,210.82,58977337
2025-05-08,214.44,217.03,212.63,216.31,71038825
2025-05-09,225.79,226.45,220.56,222.15,74601453
2025-05-12,219.42,220.94,217.71,218.67,33039913
2025-05-13,218.27,220.7,214.01,216.94,25554349
2025-05-14,223.34,224.1,222.53,223.18,48789671
2025-05-15,222.33,223.86,221.29,222.94,28601984
2025-05-16,222.81,224.36,222.34,223.72,112789008
2025-05-19,226.21,228.09,225.53,225.58,67909824
2025-05-20,222.45,223.43,219.87,221.79,95166250
2025-05-21,220.07,220.54,217.77,219.78,27204372
2025-05-22,230.47,231.56,225.02,228.74,57790284
2025-05-23,231.89,233.21,229.96,230.81,78031170
2025-05-26,223.4,224.23,222.01,223.67,101263913
2025-05-27,224.0,226.89,221.81,223.74,68054691
2025-05-28,219.28,222.64,216.12,221.99,113808202
2025-05-29,220.24,222.9,219.4,222.66,41959015
2025-05-30,219.56,220.95,215.96,218.43,52681694
2025-06-02,214.34,214.6,208.56,211.96,38285327
2025-06-03,213.09,214.5,211.21,212.82,91659154
2025-06-04,213.27,215.63,211.75,213.73,110846812
2025-06-05,210.07,213.47,206.38,208.57,67951241
2025-06-06,205.62,208.16,205.17,206.39,78256919
2025-06-09,210.84,211.71,209.42,210.03,98242405
2025-06-10,205.06,205.52,202.76,205.05,91329849
2025-06-11,207.03,207.86,202.42,205.63,109745737
2025-06-12,212.31,212.41,209.67,210.09,51528394
2025-06-13,213.46,215.99,212.42,215.77,20067024
2025-06-16,217.82,220.54,215.25,216.35,49896619
2025-06-17,203.82,204.13,202.33,203.91,41814592
2025-06-18,204.91,206.94,203.24,206.64,41745725
2025-06-19,203.65,203.67,200.73,202.19,113806828
2025-06-20,201.53,202.96,198.6,200.3,34634919
2025-06-23,205.96,206.0,203.15,203.74,112411117
2025-06-24,201.29,202.16,196.61,200.18,75917428
2025-06-25,195.28,199.12,193.54,197.04,101576258
2025-06-26,194.74,194.81,192.16,192.18,89434815
2025-06-27,195.84,197.82,194.44,196.25,24602828
2025-06-30,194.04,194.37,192.89,194.0,65644287
2025-07-01,196.36,199.01,193.6,196.12,110172267
2025-07-02,199.37,200.42,196.74,198.88,63058538
2025-07-03,203.11,204.48,200.26,203.14,32574250
2025-07-04,200.21,200.83,200.18,200.54,102763639
2025-07-07,193.75,195.78,192.29,195.65,54457221
2025-07-08,196.09,198.93,195.01,197.85,107043722
2025-07-09,201.19,202.42,199.23,201.41,46759617
2025-07-10,208.87,209.59,202.23,204.39,61458310
2025-07-11,209.09,210.65,203.78,205.34,47979658
2025-07-14,216.0,219.14,214.75,217.65,64234699
2025-07-15,208.31,211.88,207.89,209.48,96456221
2025-07-16,207.84,211.71,205.47,210.14,41732491
2025-07-17,209.5,211.84,207.86,210.36,83956817
2025-07-18,217.69,218.68,213.79,214.57,68398912
2025-07-21,213.41,216.27,210.11,216.18,98369930
2025-07-22,215.25,220.89,214.83,218.49,106243921
2025-07-23,218.9,223.6,218.5,219.0,111839742
2025-07-24,223.3,224.3,221.57,221.86,67914334
2025-07-25,228.07,229.62,224.16,226.42,118533286
2025-07-28,216.73,218.64,216.16,217.88,117386555
2025-07-29,222.19,225.19,218.04,220.62,22780209
2025-07-30,211.53,213.9,210.91,213.5,50444669
2025-07-31,224.42,226.02,222.71,224.86,75851356
2025-08-01,228.31,229.32,224.24,227.17,62145978
2025-08-04,225.47,228.36,225.0,227.28,67850317
2025-08-05,227.29,228.85,225.0,228.11,59385560
2025-08-06,223.44,224.05,222.23,223.44,96375970
2025-08-07,221.08,227.55,220.11,224.74,95269798
2025-08-08,218.74,221.28,216.9,217.48,117976207
2025-08-11,215.51,215.75,212.5,215.08,99209810
2025-08-12,207.3,207.45,202.83,206.24,39126174
2025-08-13,208.05,210.32,205.51,206.85,25749008
2025-08-14,207.25,207.32,203.96,204.14,51978776
2025-08-15,208.35,210.98,207.24,207.74,40125112
2025-08-18,201.37,204.71,201.07,203.14,82492616
2025-08-19,201.89,202.79,200.72,201.45,26318163
2025-08-20,194.87,195.5,191.53,194.69,76889284
2025-08-21,197.44,199.83,196.2,197.93,96340220
2025-08-22,201.93,202.91,196.11,198.39,58198901
2025-08-25,199.68,200.98,195.77,200.85,32146597
2025-08-26,201.12,206.51,199.95,204.85,85862222
2025-08-27,205.62,209.44,203.24,204.59,96953623
2025-08-28,201.89,204.01,200.45,202.67,66307937
2025-08-29,198.75,203.63,198.45,201.96,119875073
2025-09-01,203.77,205.16,199.25,202.23,60302210
2025-09-02,204.8,206.86,204.43,206.29,105821435
2025-09-03,201.74,204.02,199.4,203.04,78783067
2025-09-04,203.85,206.89,203.51,205.62,86994747
2025-09-05,198.98,200.07,198.17,199.32,26938668
2025-09-08,202.42,204.61,201.43,201.75,55124704
2025-09-09,206.4,207.12,202.9,203.76,21850091
2025-09-10,204.26,204.65,203.4,203.94,57879465
2025-09-11,209.68,212.3,205.04,208.44,96097553
2025-09-12,212.67,213.84,208.54,211.39,91834635
2025-09-15,206.11,208.65,204.81,207.5,95818628
2025-09-16,213.77,216.13,209.2,209.62,50697720
2025-09-17,206.17,207.23,203.75,205.34,109008216
2025-09-18,199.76,202.03,198.52,200.8,72509779
2025-09-19,200.05,200.09,195.69,196.25,23960732
2025-09-22,192.4,196.14,191.47,195.5,49325434
2025-09-23,196.41,197.12,194.85,195.23,84408701
2025-09-24,197.84,198.46,195.62,195.99,92155355
2025-09-25,202.04,204.33,201.4,202.45,33910652
2025-09-26,198.12,201.12,198.03,198.43,99633384
2025-09-29,199.59,201.62,199.4,200.96,96764682
2025-09-30,197.31,197.74,195.03,197.74,38728705
2025-10-01,198.02,198.09,194.48,197.86,75066795
2025-10-02,198.75,204.47,197.09,201.11,37434283
2025-10-03,204.16,205.76,202.96,204.76,110972900
2025-10-06,206.51,207.82,202.4,205.52,56870885
2025-10-07,197.35,198.6,196.23,198.51,52858166
2025-10-08,195.01,196.86,194.8,195.33,103462099
2025-10-09,203.73,203.81,202.6,202.94,52270107
2025-10-10,206.71,208.93,204.28,205.7,108525303
2025-10-13,203.78,206.07,201.87,205.03,88805777
2025-10-14,203.46,205.62,200.51,205.03,76990343
2025-10-15,208.32,209.91,204.87,206.2,98168155
2025-10-16,208.81,210.43,207.84,208.39,97136843
2025-10-17,206.9,208.39,205.54,207.55,104046423
2025-10-20,215.27,219.68,214.08,217.7,75015058
2025-10-21,215.22,215.34,213.25,214.58,114204786
2025-10-22,211.57,215.37,210.26,212.72,88177631
2025-10-23,214.51,215.52,212.27,214.93,35932757
2025-10-24,213.15,215.86,212.41,215.82,108346367
2025-10-27,216.73,217.61,212.23,214.03,21443811
2025-10-28,212.29,215.76,210.05,214.46,27878666
2025-10-29,215.18,218.12,213.91,216.32,21035244
2025-10-30,215.01,221.03,214.28,219.98,116786853
2025-10-31,216.22,216.69,213.21,215.49,35590727
2025-11-03,215.03,216.53,214.18,215.96,30375819
2025-11-04,217.72,220.9,217.52,218.29,33193073
2025-11-05,220.5,221.08,215.22,219.15,114730557
2025-11-06,219.96,221.95,219.41,221.32,66601745
2025-11-07,222.67,222.76,222.05,222.36,74790036
2025-11-10,222.56,224.86,220.85,224.13,58027630
2025-11-11,221.06,221.88,220.43,221.87,23715664
2025-11-12,227.28,228.01,226.5,227.55,52588727
2025-11-13,236.87,237.38,235.26,235.62,31005642
2025-11-14,232.32,233.71,231.75,232.12,42537082
2025-11-17,234.0,234.05,230.72,232.35,55771367
2025-11-18,235.87,237.78,233.74,234.62,65697190
2025-11-19,241.11,247.02,239.43,244.27,64676391
2025-11-20,243.11,247.52,239.77,247.03,70360453
2025-11-21,248.97,250.26,246.42,246.43,26437642
2025-11-24,240.07,241.33,236.71,238.89,26727791
2025-11-25,241.91,243.89,237.48,238.36,98109503
2025-11-26,237.18,239.6,233.43,236.11,94062695
2025-11-27,232.69,235.4,230.69,234.32,75602971
2025-11-28,243.14,246.13,238.76,241.24,59727910
2025-12-01,243.98,244.54,240.06,241.12,57657042
2025-12-02,240.35,243.39,238.61,242.28,21394358
2025-12-03,246.58,246.95,245.28,246.11,29314376
2025-12-04,252.59,255.02,250.71,252.68,33105702
2025-12-05,252.37,258.73,251.2,253.82,53219203
2025-12-08,260.01,260.04,254.3,257.12,28111231
2025-12-09,258.94,263.84,258.56,260.75,75351120
2025-12-10,258.7,262.05,256.29,259.06,107065964
2025-12-11,263.21,268.36,262.9,264.82,24548753
2025-12-12,265.29,268.43,265.12,267.0,26946121
2025-12-15,267.79,270.25,264.34,267.96,58092869
2025-12-16,262.96,266.45,259.55,265.58,51162879
2025-12-17,258.87,261.75,253.55,255.58,41935413
2025-12-18,255.48,257.41,255.19,255.73,34620684
2025-12-19,259.53,260.33,253.81,256.26,20499543
2025-12-22,251.22,256.41,249.22,255.89,26100637
2025-12-23,255.64,257.18,254.25,255.38,23214395
2025-12-24,246.39,247.08,243.56,245.2,71507054
