date,open,high,low,close,volume
2024-03-07,474.53,475.97,470.81,471.2,41285376
2024-03-08,470.75,472.58,466.81,468.28,93512940
2024-03-11,473.76,478.58,473.61,475.31,86909548
2024-03-12,472.82,483.29,472.67,473.93,26620861
2024-03-13,466.61,467.53,459.92,463.61,100903994
2024-03-14,468.44,468.58,460.1,464.09,43127934
2024-03-15,465.42,470.6,460.56,464.94,104759877
2024-03-18,461.34,464.29,453.81,458.31,29301402
2024-03-19,463.27,470.29,460.91,469.56,49730401
2024-03-20,471.91,472.27,467.67,469.25,91230273
2024-03-21,472.31,478.72,466.43,472.83,33705715
2024-03-22,483.4,483.82,471.05,474.98,91728433
2024-03-25,470.14,471.64,466.82,471.06,88335976
2024-03-26,478.92,483.86,468.41,481.69,66648454
2024-03-27,493.18,504.86,490.53,497.13,117239369
2024-03-28,501.87,508.68,497.39,499.24,28685244
2024-03-29,503.25,505.79,494.46,504.72,61804445
2024-04-01,503.1,504.2,501.02,503.16,101809507
2024-04-02,506.73,514.78,506.72,509.91,73509162
2024-04-03,501.11,509.42,498.76,505.13,20962107
2024-04-04,512.27,516.71,508.91,516.58,62947599
2024-04-05,513.21,514.6,503.41,510.37,85163121
2024-04-08,507.49,515.05,505.82,510.47,20642418
2024-04-09,526.5,529.27,510.83,517.23,29363598
2024-04-10,526.47,527.32,522.26,523.19,83513978
2024-04-11,521.63,527.03,519.34,526.95,57786210
2024-04-12,554.17,560.5,538.76,545.56,44069220
2024-04-15,541.39,541.72,536.24,537.85,55526950
2024-04-16,531.09,533.47,527.91,528.75,89561561
2024-04-17,539.39,542.79,530.18,536.04,84984306
2024-04-18,520.52,527.67,516.82,521.38,52801500
2024-04-19,517.5,526.74,515.78,520.48,88172948
2024-04-22,515.93,522.85,514.6,520.95,112189037
2024-04-23,518.63,525.09,518.09,521.31,71325750
2024-04-24,535.73,536.87,524.64,535.86,78929525
2024-04-25,533.01,542.19,531.28,532.94,25104093
2024-04-26,533.35,534.88,530.55,534.31,72874651
2024-04-29,530.36,532.75,529.01,531.06,48577365
2024-04-30,530.67,530.72,526.48,529.37,43855490
2024-05-01,533.59,535.36,525.42,529.02,32169660
2024-05-02,536.45,536.48,533.83,534.06,83125054
2024-05-03,527.78,533.24,515.98,532.74,41838279
2024-05-06,522.65,531.78,522.19,530.0,75018873
2024-05-07,529.84,541.04,529.62,534.65,103259198
2024-05-08,530.18,533.14,527.06,531.95,44625648
2024-05-09,530.09,540.39,524.38,537.52,58056716
2024-05-10,547.55,555.57,544.01,546.32,84210175
2024-05-13,544.22,552.85,542.12,546.21,28451913
2024-05-14,543.58,545.62,542.24,544.02,85403958
2024-05-15,544.8,552.98,543.16,550.02,23648310
2024-05-16,542.0,554.43,541.1,551.61,81754570
2024-05-17,541.85,543.51,528.53,535.93,36239846
2024-05-20,528.03,535.54,524.14,535.07,37724013
2024-05-21,539.78,553.62,536.8,546.12,75014497
2024-05-22,541.96,545.79,534.43,537.55,43632864
2024-05-23,542.5,559.17,537.53,552.95,107285352
2024-05-24,543.28,550.32,540.94,544.87,34976852
2024-05-27,546.61,549.7,533.56,539.12,68758326
2024-05-28,545.1,549.03,540.19,548.74,107631278
2024-05-29,539.58,546.51,534.8,545.08,35626671
2024-05-30,556.67,562.01,554.78,556.67,66751396
2024-05-31,558.2,560.11,555.7,559.21,83892278
2024-06-03,550.34,555.63,548.41,554.69,105031231
2024-06-04,547.0,553.28,543.02,548.43,102747087
2024-06-05,558.69,574.05,550.41,550.85,87897306
2024-06-06,546.66,547.8,545.21,546.49,59802624
2024-06-07,554.8,556.84,551.12,556.15,93123542
2024-06-10,555.03,563.47,550.15,559.98,112518739
2024-06-11,550.87,565.07,548.71,553.96,21899505
2024-06-12,555.47,560.76,549.97,550.26,117579067
2024-06-13,551.03,556.78,548.65,551.95,70274247
2024-06-14,544.56,553.66,538.51,549.28,44609447
2024-06-17,544.27,557.07,536.44,552.81,35631066
2024-06-18,559.51,566.93,559.48,562.17,29105406
2024-06-19,567.16,575.63,561.83,567.85,42734555
2024-06-20,561.12,562.05,558.14,561.86,119224272
2024-06-21,561.65,565.23,554.62,557.53,60556542
2024-06-24,578.57,581.3,558.07,566.32,116863035
2024-06-25,574.36,580.01,570.78,575.73,30154756
2024-06-26,575.97,581.19,574.57,577.22,58971234
2024-06-27,582.48,595.29,574.78,591.34,72765359
2024-06-28,576.67,593.13,574.76,585.36,83829377
2024-07-01,578.68,589.81,577.36,583.72,30244077
2024-07-02,590.87,593.57,589.55,592.38,22145092
2024-07-03,595.05,600.67,581.24,587.56,64472095
2024-07-04,594.87,596.38,579.63,585.16,108805928
2024-07-05,594.58,595.4,590.12,595.15,58598847
2024-07-08,596.41,597.06,592.21,592.35,108182798
2024-07-09,592.99,596.98,586.53,592.38,37681030
2024-07-10,598.27,599.84,587.67,596.87,65895082
2024-07-11,600.9,603.98,593.31,598.22,54997237
2024-07-12,601.72,606.42,600.92,603.52,77678737
2024-07-15,616.0,623.31,607.08,611.85,66512395
2024-07-16,634.46,635.94,625.27,631.25,68120098
2024-07-17,625.56,635.65,621.59,627.19,67458668
2024-07-18,653.23,656.53,648.38,651.78,59046427
2024-07-19,661.14,662.94,655.99,657.16,65535414
2024-07-22,657.32,658.11,650.92,653.87,50290910
2024-07-23,652.36,654.33,645.15,647.29,97760092
2024-07-24,663.34,666.48,659.97,663.15,65294493
2024-07-25,658.78,665.03,657.97,660.67,24914513
2024-07-26,666.15,672.65,656.86,664.25,112383155
2024-07-29,661.93,662.83,658.62,661.66,38454191
2024-07-30,656.16,660.1,652.38,654.84,85484051
2024-07-31,654.81,656.33,648.48,649.77,83115203
2024-08-01,655.93,657.62,645.48,645.98,39967491
2024-08-02,662.1,663.42,652.37,657.31,117527371
2024-08-05,666.1,670.58,649.35,657.77,42322148
2024-08-06,653.64,659.49,642.99,653.45,54663083
2024-08-07,640.23,646.0,632.95,640.49,63601483
2024-08-08,650.57,652.8,643.52,644.92,74080802
2024-08-09,655.64,661.22,647.12,655.19,61843218
2024-08-12,634.9,642.98,630.37,639.49,93798378
2024-08-13,621.99,647.44,620.28,633.58,38854387
2024-08-14,636.68,638.87,626.15,633.44,23888911
2024-08-15,645.64,651.97,638.8,649.31,103130517
2024-08-16,671.98,672.58,664.98,665.91,63806667
2024-08-19,644.55,654.46,641.79,653.31,64678968
2024-08-20,656.68,661.82,656.59,661.56,100369773
2024-08-21,671.01,678.53,663.77,665.67,29071969
2024-08-22,672.81,678.74,663.78,669.35,117680149
2024-08-23,668.56,682.75,661.12,667.68,80900377
2024-08-26,663.26,668.23,658.48,665.1,107499929
2024-08-27,658.37,667.21,654.22,661.62,107240729
2024-08-28,669.99,670.94,655.44,657.65,97927984
2024-08-29,667.93,672.54,662.5,666.89,107763078
2024-08-30,673.13,677.66,667.1,672.01,100015859
2024-09-02,677.68,678.64,676.69,677.67,47503920
2024-09-03,678.87,688.65,675.55,677.36,70947048
2024-09-04,678.94,688.91,674.65,682.0,71288101
2024-09-05,689.45,691.09,681.74,684.31,90597399
2024-09-06,692.51,707.91,687.79,698.2,77878640
2024-09-09,689.4,691.25,680.39,689.72,32074324
2024-09-10,704.36,704.64,698.34,698.38,90274138
2024-09-11,692.42,704.61,690.41,698.5,105266615
2024-09-12,698.09,705.06,694.86,700.89,105428794
2024-09-13,712.81,715.45,704.55,708.85,50941137
2024-09-16,709.08,710.28,692.92,694.84,70038848
2024-09-17,697.42,705.62,697.11,699.44,60745917
2024-09-18,692.67,701.9,688.23,692.49,97351690
2024-09-19,701.06,705.91,691.86,704.84,66329066
2024-09-20,713.33,718.89,703.65,707.0,48181699
2024-09-23,700.0,709.06,699.23,707.92,39407301
2024-09-24,717.9,719.72,711.81,713.98,24577753
2024-09-25,712.96,721.34,701.01,716.17,106342974
2024-09-26,694.43,704.17,690.63,704.06,105809342
2024-09-27,697.31,700.29,690.39,694.6,76941481
2024-09-30,672.11,694.58,668.93,685.88,102997685
2024-10-01,687.75,696.27,679.86,686.55,94932354
2024-10-02,691.95,696.54,689.24,692.52,40073354
2024-10-03,690.5,702.88,678.11,686.41,89138570
2024-10-04,674.5,684.52,671.66,681.3,33818318
2024-10-07,695.4,704.85,690.61,694.76,58790581
2024-10-08,676.66,678.14,672.32,674.45,74196580
2024-10-09,672.52,679.15,650.01,667.31,80115490
2024-10-10,670.17,673.1,669.11,669.16,39186114
2024-10-11,669.31,688.35,663.18,680.47,43806374
2024-10-14,675.1,678.96,667.13,674.94,47755116
2024-10-15,680.36,684.18,663.43,671.14,28009013
2024-10-16,666.51,678.14,664.43,672.03,29900692
2024-10-17,668.84,682.47,665.31,678.77,31949268
2024-10-18,655.4,663.3,655.17,661.11,48179476
2024-10-21,661.17,673.17,652.09,671.23,20771981
2024-10-22,674.5,677.83,671.42,676.94,82561080
2024-10-23,693.73,703.0,687.81,688.81,84591992
2024-10-24,684.74,694.34,679.17,690.69,113900955
2024-10-25,685.58,695.34,682.43,692.98,49639171
2024-10-28,686.53,699.73,685.96,693.19,22805658
2024-10-29,704.09,707.47,703.84,705.58,48699871
2024-10-30,711.82,716.04,702.64,708.18,94408046
2024-10-31,719.66,730.0,709.57,715.57,100352914
2024-11-01,717.61,718.85,717.41,717.75,48883932
2024-11-04,703.84,711.13,700.98,710.75,104835830
2024-11-05,696.76,698.85,693.7,697.61,65447355
2024-11-06,678.45,696.49,672.92,683.22,115131135
2024-11-07,689.99,694.9,687.03,687.97,40126523
2024-11-08,693.98,702.14,687.48,689.67,116770899
2024-11-11,697.53,706.11,691.56,700.59,38196678
2024-11-12,685.12,697.25,684.81,694.66,33410062
2024-11-13,695.23,700.07,690.5,692.11,101838199
2024-11-14,690.64,698.46,683.35,692.21,106336759
2024-11-15,683.58,694.74,683.57,689.36,42182704
2024-11-18,698.57,703.41,695.39,699.86,114941097
2024-11-19,694.39,696.31,690.75,693.5,62826405
2024-11-20,695.89,700.6,689.8,698.29,116576058
2024-11-21,714.09,717.23,686.22,690.54,74624327
2024-11-22,698.05,698.1,689.09,692.76,102917146
2024-11-25,690.43,706.47,686.37,693.06,93536710
2024-11-26,686.7,695.42,679.16,684.07,63445394
2024-11-27,680.14,684.0,674.49,676.76,29239212
2024-11-28,684.36,691.22,684.28,684.78,113648824
2024-11-29,685.54,696.4,682.83,694.42,91112786
2024-12-02,695.49,714.09,691.68,700.68,99334122
2024-12-03,700.83,702.18,690.16,698.21,95645691
2024-12-04,704.43,715.48,698.7,699.62,77656706
2024-12-05,708.05,713.69,700.23,702.51,52178449
2024-12-06,697.35,703.69,691.83,697.2,90899374
2024-12-09,684.72,692.0,684.05,685.84,23060372
2024-12-10,697.35,698.37,674.13,687.07,82088437
2024-12-11,723.47,734.93,718.89,726.8,111270172
2024-12-12,700.32,709.07,697.11,708.74,45138317
2024-12-13,696.19,703.03,693.92,696.96,113652331
2024-12-16,691.21,691.92,687.58,690.65,30640958
2024-12-17,693.35,696.03,690.99,694.59,96602785
2024-12-18,701.12,707.36,696.61,706.21,83719426
2024-12-19,722.97,724.46,721.13,723.1,109886778
2024-12-20,724.41,729.44,722.87,727.53,104373988
2024-12-23,733.39,734.95,719.87,722.77,83016012
2024-12-24,727.33,734.37,720.72,729.71,88786213
2024-12-25,725.93,728.27,724.32,725.6,59162678
2024-12-26,724.37,740.55,718.67,734.55,28980554
2024-12-27,722.67,726.03,719.13,722.8,87247201
2024-12-30,727.08,733.68,724.95,730.54,91311975
2024-12-31,737.37,745.32,729.36,742.04,98187862
2025-01-01,744.99,752.56,735.06,739.63,29073605
2025-01-02,751.78,755.31,735.68,747.66,76908948
2025-01-03,733.04,742.21,726.18,736.25,80910713
2025-01-06,755.25,755.78,740.42,745.8,69064617
2025-01-07,743.64,744.32,731.29,736.02,57374793
2025-01-08,746.08,751.84,733.49,734.78,103814009
2025-01-09,728.73,738.52,725.14,733.18,37060001
2025-01-10,717.44,733.57,713.04,725.29,72310157
2025-01-13,716.97,718.58,705.13,716.88,49291493
2025-01-14,730.5,744.07,729.67,731.37,113305953
2025-01-15,732.09,737.32,728.06,730.76,82345193
2025-01-16,726.75,734.47,720.85,731.05,62946218
2025-01-17,715.09,721.48,713.16,720.52,60039771
2025-01-20,728.15,730.75,722.71,722.72,27927838
2025-01-21,746.83,758.47,728.88,739.64,72628189
2025-01-22,743.94,747.5,737.53,740.79,46219243
2025-01-23,740.02,750.21,737.89,743.64,118670704
2025-01-24,746.35,755.43,745.5,753.97,108399272
2025-01-27,762.86,774.0,752.07,757.87,57086088
2025-01-28,782.06,787.25,762.12,775.29,97855305
2025-01-29,755.7,770.26,738.65,766.48,60681708
2025-01-30,786.62,797.35,781.32,783.89,110838301
2025-01-31,782.34,799.45,778.75,794.39,53676070
2025-02-03,800.01,804.02,787.81,788.09,112022249
2025-02-04,806.32,810.15,795.66,806.05,74553529
2025-02-05,811.65,816.82,806.32,807.31,36297643
2025-02-06,796.89,803.86,787.02,796.07,24836640
2025-02-07,817.96,821.74,811.67,819.72,107573050
2025-02-10,805.75,818.62,803.01,810.76,107839527
2025-02-11,823.0,832.11,818.37,820.63,57200206
2025-02-12,817.39,819.19,809.17,815.14,30114644
2025-02-13,816.4,832.73,815.36,825.95,79418987
2025-02-14,820.1,820.57,804.65,816.83,64795186
2025-02-17,818.87,827.31,812.94,815.91,89846892
2025-02-18,785.08,800.69,779.99,797.42,60154726
2025-02-19,823.25,826.93,804.17,806.26,102622928
2025-02-20,792.57,804.33,785.16,794.77,97322875
2025-02-21,802.9,811.3,800.63,807.09,85227344
2025-02-24,812.19,823.67,805.29,815.84,65520231
2025-02-25,811.76,825.01,810.89,815.43,27197252
2025-02-26,795.94,804.4,794.21,794.7,24250491
2025-02-27,816.44,820.56,799.36,806.65,21276505
2025-02-28,808.07,824.15,799.66,805.28,22312601
2025-03-03,784.63,797.87,778.22,794.28,80533292
2025-03-04,782.15,794.07,780.03,787.76,31423784
2025-03-05,791.1,798.66,769.28,783.86,74168043
2025-03-06,775.45,780.92,763.01,766.99,99259679
2025-03-07,778.37,787.15,771.47,780.17,48782775
2025-03-10,772.64,783.94,765.72,777.18,103209296
2025-03-11,762.44,767.13,761.53,764.94,30148024
2025-03-12,753.43,770.49,749.08,766.38,58470832
2025-03-13,771.38,788.67,761.73,763.03,26204629
2025-03-14,754.64,765.09,746.82,748.23,53554593
2025-03-17,755.42,762.56,747.7,761.17,53680758
2025-03-18,778.41,779.99,757.42,768.52,66247427
2025-03-19,783.97,789.68,779.4,781.77,38850802
2025-03-20,771.05,781.48,761.28,773.98,86420434
2025-03-21,784.87,796.06,781.61,787.7,42869363
2025-03-24,768.78,772.54,763.59,771.69,55755312
2025-03-25,768.54,776.25,758.59,775.21,112832244
2025-03-26,791.73,792.99,782.02,788.94,87862238
2025-03-27,793.2,799.19,776.7,795.0,106746613
2025-03-28,789.23,803.53,782.24,798.48,104973893
2025-03-31,776.88,795.65,771.78,790.27,28530070
2025-04-01,786.07,797.37,782.29,790.33,24873399
2025-04-02,796.67,806.67,787.05,792.92,51702255
2025-04-03,797.36,811.56,792.56,806.39,82891108
2025-04-04,813.4,819.64,805.1,812.2,32791833
2025-04-07,838.22,851.02,829.21,836.34,105467311
2025-04-08,826.0,835.81,819.66,827.34,106150428
2025-04-09,813.32,817.83,800.51,801.37,52953152
2025-04-10,810.79,814.01,807.44,812.27,22997717
2025-04-11,815.6,821.49,800.4,819.24,49490349
2025-04-14,821.8,831.06,816.32,821.6,59180061
2025-04-15,808.8,811.0,790.05,800.16,46359178
2025-04-16,788.76,806.11,782.82,795.24,109566401
2025-04-17,795.12,800.77,781.42,786.25,81048076
2025-04-18,820.62,821.47,801.49,812.39,22988152
2025-04-21,826.39,828.64,823.14,827.13,82332441
2025-04-22,825.65,836.82,823.58,829.78,45203203
2025-04-23,814.34,816.54,811.51,813.95,36375420
2025-04-24,821.81,822.27,813.28,818.54,107704740
2025-04-25,828.98,831.68,821.8,827.13,80723498
2025-04-28,840.42,840.84,833.01,835.04,40826330
2025-04-29,861.18,862.43,842.03,844.48,112010680
2025-04-30,836.34,844.51,829.78,839.05,49732780
2025-05-01,839.87,841.27,826.79,839.18,68827811
2025-05-02,842.45,856.16,837.55,846.23,62362119
2025-05-05,853.25,862.78,844.51,860.49,81455407
2025-05-06,873.53,875.45,863.2,871.72,95179975
2025-05-07,881.98,895.17,867.56,884.19,23846867
2025-05-08,896.75,902.8,881.9,893.5,110818222
2025-05-09,897.51,912.78,892.9,910.02,103474053
2025-05-12,918.45,923.25,889.73,914.87,75967927
2025-05-13,931.23,943.24,925.18,926.57,78441291
2025-05-14,912.2,924.25,900.62,919.91,94544841
2025-05-15,922.32,934.76,917.28,917.35,103439262
2025-05-16,895.73,899.3,888.29,897.93,118137782
2025-05-19,872.87,894.3,872.49,877.75,78916042
2025-05-20,865.72,890.97,861.25,882.76,24822177
2025-05-21,900.72,911.88,886.39,901.98,119746221
2025-05-22,884.67,889.85,874.92,885.36,90638044
2025-05-23,884.74,891.11,877.41,882.81,110966238
2025-05-26,905.89,913.75,896.43,910.12,54090367
2025-05-27,895.0,912.72,892.77,908.2,94862112
2025-05-28,892.69,899.48,884.96,897.41,20744819
2025-05-29,905.46,906.83,889.82,892.79,119953293
2025-05-30,875.97,877.59,845.93,858.56,76064506
2025-06-02,877.36,893.05,857.51,868.63,88921094
2025-06-03,858.03,859.69,837.43,855.71,73245397
2025-06-04,854.66,861.28,849.97,855.28,49479228
2025-06-05,867.19,874.26,864.42,865.02,85578917
2025-06-06,856.05,864.81,854.66,862.61,81207373
2025-06-09,861.68,873.96,855.18,864.97,40696842
2025-06-10,861.06,865.87,856.04,856.62,23158883
2025-06-11,849.68,862.96,841.41,857.45,23008062
2025-06-12,868.95,875.05,862.7,863.79,65265316
2025-06-13,857.72,864.92,847.15,848.4,109677555
2025-06-16,868.27,870.57,850.03,855.21,55415138
2025-06-17,843.84,863.58,834.98,858.45,114287425
2025-06-18,869.03,874.23,855.78,869.34,25904226
2025-06-19,870.14,881.39,864.42,867.64,109121039
2025-06-20,876.91,883.07,873.05,878.39,81676537
2025-06-23,869.09,871.96,853.35,861.53,101103094
2025-06-24,856.16,865.31,837.84,859.25,59666315
2025-06-25,859.57,871.38,859.39,865.99,101790227
2025-06-26,834.06,853.0,831.8,851.94,22334819
2025-06-27,838.36,839.35,816.75,831.3,80899378
2025-06-30,819.4,825.7,817.57,818.31,31303298
2025-07-01,806.26,813.48,800.39,810.54,98092152
2025-07-02,824.03,825.85,806.84,811.3,116934663
2025-07-03,805.04,819.51,802.11,802.38,70141921
2025-07-04,804.94,816.52,792.51,799.16,111001389
2025-07-07,801.76,801.85,800.96,801.72,21235601
2025-07-08,791.68,802.91,788.36,799.67,109359670
2025-07-09,793.26,800.7,792.21,792.44,69269099
2025-07-10,799.4,806.98,796.61,801.79,49483436
2025-07-11,807.4,807.74,803.73,806.61,24494345
2025-07-14,796.23,797.47,790.99,796.06,81793895
2025-07-15,787.7,813.04,785.68,798.24,38884298
2025-07-16,812.17,817.09,804.15,804.8,49158965
2025-07-17,799.44,810.44,799.19,800.57,55324016
2025-07-18,788.13,808.55,787.63,801.18,76219654
2025-07-21,792.86,808.54,789.41,800.94,85986627
2025-07-22,801.95,803.71,799.74,800.28,57777344
2025-07-23,815.3,829.83,808.54,812.37,118061770
2025-07-24,800.06,807.43,792.91,802.48,25244708
2025-07-25,810.33,811.54,807.51,810.12,117861272
2025-07-28,806.01,820.55,800.46,815.18,101419967
2025-07-29,823.06,828.95,815.3,823.98,111742681
2025-07-30,817.05,821.3,808.44,814.92,103091810
2025-07-31,826.45,840.08,823.36,832.88,22560492
2025-08-01,819.88,834.92,817.17,832.62,60382305
2025-08-04,866.11,875.92,857.84,864.08,34624864
2025-08-05,855.01,860.71,847.7,848.39,85394102
2025-08-06,847.05,856.4,841.08,846.76,95520391
2025-08-07,849.35,854.64,839.63,845.73,71980361
2025-08-08,843.2,848.64,827.66,846.86,119102220
2025-08-11,860.15,871.11,857.37,857.63,30677893
2025-08-12,845.86,866.75,843.9,853.05,58051881
2025-08-13,859.18,875.76,851.08,873.28,40295131
2025-08-14,862.68,867.3,850.81,867.23,91806969
2025-08-15,859.71,864.14,855.2,856.46,78699008
2025-08-18,839.01,843.68,833.76,837.61,92272396
2025-08-19,837.65,839.94,816.78,830.48,48392616
2025-08-20,825.83,830.34,812.47,816.36,46797208
2025-08-21,812.18,816.56,811.26,816.52,81201395
2025-08-22,808.55,811.44,803.51,810.92,105528991
2025-08-25,837.55,844.36,825.13,825.66,38193584
2025-08-26,824.73,826.1,820.42,821.57,87844434
2025-08-27,806.39,821.52,794.12,813.35,71750692
2025-08-28,821.45,826.87,818.18,823.83,25402226
2025-08-29,845.81,847.38,841.13,845.04,110109320
2025-09-01,842.79,858.38,842.38,851.88,119657829
2025-09-02,846.86,848.97,838.55,842.52,37056694
2025-09-03,845.84,845.97,842.74,844.11,72703308
2025-09-04,842.05,858.83,830.76,848.47,88843937
2025-09-05,859.91,883.72,854.57,862.21,92784157
2025-09-08,890.38,894.84,879.49,880.47,106109422
2025-09-09,879.14,880.65,857.66,872.67,96821473
2025-09-10,840.7,855.74,839.71,847.47,22172053
2025-09-11,878.96,879.04,858.08,870.6,97668867
2025-09-12,862.72,877.2,843.08,866.63,72377816
2025-09-15,854.3,864.59,851.47,864.49,36924136
2025-09-16,879.83,888.9,873.04,874.55,78724833
2025-09-17,880.36,884.64,875.76,883.93,26510219
2025-09-18,901.24,906.22,887.87,891.07,68322360
2025-09-19,885.65,898.81,883.38,890.81,27383380
2025-09-22,879.29,895.58,878.48,883.25,108250974
2025-09-23,879.83,880.1,879.1,879.62,86368593
2025-09-24,872.64,875.61,861.07,871.19,23277015
2025-09-25,851.06,859.5,844.51,852.11,47882153
2025-09-26,856.38,859.87,853.98,858.9,107929613
2025-09-29,863.49,865.67,862.7,862.96,91253965
2025-09-30,888.97,890.55,869.85,874.85,102000669
2025-10-01,879.9,885.14,855.35,865.4,48461620
2025-10-02,862.32,875.68,860.78,870.05,107344400
2025-10-03,892.05,893.79,891.81,893.16,67243248
2025-10-06,901.16,904.48,895.94,904.24,35891910
2025-10-07,930.16,940.08,925.86,926.53,114701032
2025-10-08,924.3,938.11,918.85,923.14,69107646
2025-10-09,941.69,950.36,932.49,943.61,75537788
2025-10-10,953.34,955.09,941.36,947.29,80853810
2025-10-13,962.59,968.65,948.79,951.66,57769689
2025-10-14,950.59,951.27,946.55,947.06,20353296
2025-10-15,951.65,955.76,950.99,953.36,82774828
2025-10-16,935.21,955.12,925.98,949.95,103725936
2025-10-17,931.89,943.53,930.83,934.94,71521749
2025-10-20,943.09,943.17,929.94,930.86,101325840
2025-10-21,918.71,929.93,907.49,929.67,45426054
2025-10-22,934.86,953.45,933.12,933.49,58298312
2025-10-23,939.17,951.83,915.3,924.06,43732329
2025-10-24,878.53,894.88,866.53,887.89,72048397
2025-10-27,873.76,884.66,865.33,874.3,95108233
2025-10-28,875.93,882.39,873.59,875.76,32479344
2025-10-29,889.24,890.08,866.25,870.63,85240701
2025-10-30,884.27,884.56,878.17,881.88,39429731
2025-10-31,902.96,911.27,900.23,901.1,86881103
2025-11-03,888.82,890.08,886.09,888.15,97812980
2025-11-04,863.85,871.61,859.4,867.67,55838679
2025-11-05,873.19,883.68,863.5,873.7,76975887
2025-11-06,869.46,878.69,867.89,874.85,74387728
2025-11-07,874.54,879.39,874.09,874.17,51561827
2025-11-10,848.1,866.19,845.68,861.13,81302941
2025-11-11,860.35,884.19,836.05,867.2,28942563
2025-11-12,869.74,877.4,854.29,861.59,93903904
2025-11-13,859.56,865.82,854.69,857.68,93392945
2025-11-14,865.08,877.18,850.02,853.71,71044024
2025-11-17,869.45,882.87,860.07,869.28,81369505
2025-11-18,867.71,876.98,854.43,857.01,52080183
2025-11-19,862.98,865.33,862.27,864.32,89654889
2025-11-20,852.86,870.93,836.3,867.17,30348475
2025-11-21,855.09,857.94,847.14,857.91,28883391
2025-11-24,866.47,878.67,858.25,861.09,22377841
2025-11-25,851.13,855.37,841.93,845.22,70552513
2025-11-26,836.4,843.65,835.7,837.86,108061548
2025-11-27,816.64,830.79,813.46,829.05,62767383
2025-11-28,837.66,848.11,834.68,844.25,114939725
2025-12-01,866.19,878.8,863.98,866.09,46078490
2025-12-02,853.67,862.29,849.99,854.24,62296770
2025-12-03,855.24,860.01,848.44,853.06,99930236
2025-12-04,824.28,827.73,821.41,826.48,29763385
2025-12-05,850.51,853.93,832.27,841.49,116206138
2025-12-08,857.99,863.14,840.93,850.64,29520423
2025-12-09,874.19,879.36,863.6,872.22,59530011
2025-12-10,859.53,861.87,846.27,858.62,118591865
2025-12-11,860.95,871.54,852.83,862.63,26041302
2025-12-12,878.31,882.94,867.19,880.26,35669864
2025-12-15,893.06,895.8,882.82,887.45,90731971
2025-12-16,879.17,881.34,876.33,879.5,79890201
2025-12-17,865.86,881.03,844.75,873.54,53438548
2025-12-18,884.12,894.0,873.67,884.22,21675002
2025-12-19,882.59,895.51,881.69,882.72,108218904
2025-12-22,871.81,887.02,871.51,880.68,38363355
2025-12-23,858.81,870.45,851.65,862.18,104744021
2025-12-24,855.24,876.05,847.9,870.52,31679690
